date;BTC;LTC;DASH;ETH;1INCH;ADA;ARB;ATOM;BNB;DOT;DYDX;IMX;MATIC;SOL;XMR;XRP;ZEC
27.10.2017;5857,17;55,7033;284,1863;296,6388;0;0,0265;0;0;0;0;0;0;0;0;87,797;0,2031;232,7793
28.10.2017;5782,19;55,3471;280,0130;296,9413;0;0,0262;0;0;0;0;0;0;0;0;86,732;0,2024;238,1605
29.10.2017;5984,26;56,0988;281,8280;304,9191;0;0,0276;0;0;0;0;0;0;0;0;88,2776;0,2026;241,7502
30.10.2017;6127,30;57,3811;285,0081;307,4040;0;0,0282;0;0;0;0;0;0;0;0;89,2441;0,2031;242,6828
31.10.2017;6284,20;56,2484;282,4385;308,1988;0;0,0293;0;0;0;0;0;0;0;0;88,4653;0,2021;230,0438
01.11.2017;6569,71;54,4455;275,1806;298,3948;0;0,0259;0;0;0;0;0;0;0;0;86,4207;0,1976;224,3201
02.11.2017;7056,47;53,0187;261,9705;287,4524;0;0,0213;0;0;0;0;0;0;0;0;83,8536;0,1974;225,3779
03.11.2017;7228,48;55,2820;272,0072;297,8123;0;0,0215;0;0;0;0;0;0;0;0;86,7763;0,2145;235,9890
04.11.2017;7258,40;55,6475;276,1176;300,6060;0;0,0229;0;0;0;0;0;0;0;0;86,9827;0,2053;228,9148
05.11.2017;7473,98;55,0498;273,6162;298,2011;0;0,0218;0;0;0;0;0;0;0;0;87,0322;0,2031;227,4236
06.11.2017;7223,21;55,0453;274,3637;299,5291;0;0,0220;0;0;0;0;0;0;0;0;94,137;0,205;230,7969
07.11.2017;7137,28;59,2316;289,3451;297,7232;0;0,0223;0;0;0;0;0;0;0;0;99,7621;0,2076;238,9241
08.11.2017;7437,85;62,4043;302,5716;305,6201;0;0,0239;0;0;0;0;0;0;0;0;107,2303;0,2147;253,0639
09.11.2017;7272,13;64,2301;324,2622;318,0620;0;0,0296;0;0;0;0;0;0;0;0;117,666;0,2183;268,9603
10.11.2017;6860,50;61,2409;330,1583;309,2708;0;0,0297;0;0;0;0;0;0;0;0;111,2751;0,2121;252,6034
11.11.2017;6530,13;61,4385;334,7848;308,6359;0;0,0276;0;0;0;0;0;0;0;0;114,8861;0,2099;256,2421
12.11.2017;6046,79;59,8027;419,1889;308,6541;0;0,0252;0;0;0;0;0;0;0;0;121,6003;0,2026;288,8983
13.11.2017;6309,24;60,7771;462,8453;317,5372;0;0,0249;0;0;0;0;0;0;0;0;128,4714;0,2008;259,3592
14.11.2017;6611,63;62,3212;427,9940;328,2408;0;0,0260;0;0;0;0;0;0;0;0;121,3895;0,2086;270,4671
15.11.2017;6979,55;64,1016;431,2093;335,3115;0;0,0265;0;0;0;0;0;0;0;0;121,9206;0,2106;284,3223
16.11.2017;7561,65;67,5407;420,2917;329,8081;0;0,0269;0;0;0;0;0;0;0;0;123,2063;0,2385;277,1866
17.11.2017;7779,68;68,3990;424,0703;331,2484;0;0,0263;0;0;0;0;0;0;0;0;122,9187;0,2297;293,8922
18.11.2017;7671,32;67,7107;452,1930;338,4930;0;0,0259;0;0;0;0;0;0;0;0;129,1282;0,2264;293,2684
19.11.2017;7895,37;70,7574;443,5618;357,7956;0;0,0270;0;0;0;0;0;0;0;0;130,3525;0,2311;288,9098
20.11.2017;8140,80;71,8479;469,3823;362,5905;0;0,0299;0;0;0;0;0;0;0;0;134,3745;0,2371;295,3191
21.11.2017;8050,36;70,2868;485,8962;361,4135;0;0,0285;0;0;0;0;0;0;0;0;136,6541;0,2339;289,4948
22.11.2017;8188,08;71,0602;542,1008;370,6338;0;0,0285;0;0;0;0;0;0;0;0;156,4668;0,2366;308,6914
23.11.2017;8152,28;73,5992;570,2680;400,0244;0;0,0280;0;0;0;0;0;0;0;0;164,487;0,2436;318,8187
24.11.2017;8154,67;75,3469;563,3011;440,1525;0;0,0277;0;0;0;0;0;0;0;0;159,8274;0,2419;342,3314
25.11.2017;8485,74;83,2506;609,9457;472,9720;0;0,0290;0;0;0;0;0;0;0;0;164,961;0,2496;340,8364
26.11.2017;9141,63;86,4411;631,8557;462,0343;0;0,0346;0;0;0;0;0;0;0;0;164,214;0,2508;332,4947
27.11.2017;9582,71;89,5087;625,2217;480,7638;0;0,0457;0;0;0;0;0;0;0;0;166,5258;0,2513;337,0075
28.11.2017;9929,09;93,1442;626,5723;474,3607;0;0,0794;0;0;0;0;0;0;0;0;187,6165;0,2762;364,1554
29.11.2017;10515,65;92,4899;713,9272;471,1721;0;0,1094;0;0;0;0;0;0;0;0;188,1954;0,2671;349,3383
30.11.2017;9969,52;85,4592;744,9010;432,1715;0;0,1104;0;0;0;0;0;0;0;0;174,8822;0,2451;310,3402
01.12.2017;10348,62;91,7003;781,0424;449,8995;0;0,1218;0;0;0;0;0;0;0;0;180,4784;0,249;320,9758
02.12.2017;11110,71;101,0206;785,5810;466,3709;0;0,1339;0;0;0;0;0;0;0;0;195,7459;0,2549;331,2648
03.12.2017;11349,41;102,1669;774,9328;467,0578;0;0,1319;0;0;0;0;0;0;0;0;199,9767;0,2551;329,3373
04.12.2017;11365,86;100,3121;758,0458;463,9532;0;0,1358;0;0;0;0;0;0;0;0;200,9648;0,2512;323,9827
05.12.2017;11816,37;103,0664;767,0588;465,5647;0;0,1315;0;0;0;0;0;0;0;0;238,6438;0,2496;326,3338
06.12.2017;13089,25;101,0010;737,1127;440,9209;0;0,1230;0;0;0;0;0;0;0;0;287,3067;0,2365;347,2435
07.12.2017;15862,58;96,7037;690,8147;427,6950;0;0,1145;0;0;0;0;0;0;0;0;281,1401;0,2275;311,9456
08.12.2017;16221,31;112,6669;711,0213;443,6429;0;0,1093;0;0;0;0;0;0;0;0;267,1791;0,2488;350,0185
09.12.2017;15149,45;147,3525;740,2170;479,5787;0;0,1254;0;0;0;0;0;0;0;0;265,4652;0,2477;339,5265
10.12.2017;14479,28;142,3239;683,4132;450,6244;0;0,1095;0;0;0;0;0;0;0;0;240,9341;0,2373;289,3308
11.12.2017;16425,53;182,1723;727,3773;476,4311;0;0,1148;0;0;0;0;0;0;0;0;261,9822;0,2441;317,2608
12.12.2017;17166,04;267,6652;841,7460;575,8603;0;0,1255;0;0;0;0;0;0;0;0;299,9346;0,3299;356,2691
13.12.2017;16827,07;313,4226;869,0072;668,6788;0;0,1318;0;0;0;0;0;0;0;0;306,6512;0,4197;408,3493
14.12.2017;16629,76;287,5507;916,0943;707,6558;0;0,1781;0;0;0;0;0;0;0;0;318,0143;0,6451;469,5480
15.12.2017;17360,35;281,9204;897,6664;657,9879;0;0,2088;0;0;0;0;0;0;0;0;310,6613;0,7576;447,0567
16.12.2017;18583,43;299,8349;948,0254;699,3947;0;0,3022;0;0;0;0;0;0;0;0;321,5502;0,7779;461,2352
17.12.2017;19523,59;316,9021;1093,3240;715,7347;0;0,4733;0;0;0;0;0;0;0;0;345,7414;0,7425;541,3326
18.12.2017;18856,62;330,1059;1117,7494;744,3770;0;0,4961;0;0;0;0;0;0;0;0;355,9723;0,7388;587,9249
19.12.2017;18201,76;354,9320;1188,8470;832,2616;0;0,5435;0;0;0;0;0;0;0;0;375,2803;0,8083;630,4872
20.12.2017;16980,83;328,4851;1384,5350;799,2874;0;0,4855;0;0;0;0;0;0;0;0;396,4256;0,7594;698,4523
21.12.2017;16417,55;318,9896;1491,5008;835,4743;0;0,4889;0;0;0;0;0;0;0;0;428,6094;0,9836;678,1105
22.12.2017;13735,29;245,0222;1120,4879;670,8203;0;0,3751;0;0;0;0;0;0;0;0;329,0633;1,0109;526,0933
23.12.2017;14689,23;286,0280;1257,4353;720,5789;0;0,4204;0;0;0;0;0;0;0;0;379,2478;1,1402;595,2473
24.12.2017;13654,59;270,2888;1184,4167;666,2326;0;0,3803;0;0;0;0;0;0;0;0;340,8391;1,035;567,4998
25.12.2017;14009,28;278,0006;1198,2178;739,4582;0;0,3994;0;0;0;0;0;0;0;0;343,8505;1,0641;562,4990
26.12.2017;15196,46;280,7943;1198,1371;773,7780;0;0,4176;0;0;0;0;0;0;0;0;370,7545;1,1399;539,8848
27.12.2017;15996,83;277,2941;1208,5074;763,4787;0;0,4158;0;0;0;0;0;0;0;0;410,8142;1,3177;582,7823
28.12.2017;14880,91;251,3745;1124,4933;731,5737;0;0,3926;0;0;0;0;0;0;0;0;389,6856;1,3744;531,9716
29.12.2017;14785,01;248,0129;1127,5246;749,5871;0;0,4743;0;0;0;0;0;0;0;0;372,5739;1,8041;566,2099
30.12.2017;13465,62;226,0857;1043,1403;718,6584;0;0,6054;0;0;0;0;0;0;0;0;347,8163;2,4102;525,7328
31.12.2017;13542,24;225,4735;1037,8468;734,7625;0;0,6961;0;0;0;0;0;0;0;0;341,7567;2,1152;552,7896
01.01.2018;13625,04;229,3080;1044,1181;762,0205;0;0,7003;0;0;0;0;0;0;0;0;350,1619;2,2668;580,3818
02.01.2018;14258,56;245,7350;1144,6759;840,5327;0;0,7446;0;0;0;0;0;0;0;0;373,1824;2,3659;579,4265
03.01.2018;15204,29;251,7681;1180,0560;919,9450;0;0,9194;0;0;0;0;0;0;0;0;398,0701;2,8307;588,0639
04.01.2018;15118,70;236,0783;1202,2003;994,3876;0;1,1735;0;0;0;0;0;0;0;0;401,2454;3,4611;559,3919
05.01.2018;16406,36;246,8901;1210,7161;1014,0864;0;1,0638;0;0;0;0;0;0;0;0;390,0866;3,1738;579,5136
06.01.2018;17231,98;283,8894;1211,7440;1027,1872;0;0,9896;0;0;0;0;0;0;0;0;414,8942;3,1102;725,7871
07.01.2018;16817,11;293,4563;1328,7950;1096,7089;0;1,0173;0;0;0;0;0;0;0;0;474,1585;3,2797;742,5614
08.01.2018;15328,85;262,1371;1153,3112;1134,5819;0;0,8739;0;0;0;0;0;0;0;0;409,755;2,6361;708,0643
09.01.2018;14951,12;249,1602;1094,1228;1230,1565;0;0,8557;0;0;0;0;0;0;0;0;422,3405;2,238;677,3604
10.01.2018;14317,91;242,3204;1078,6618;1318,5377;0;0,7432;0;0;0;0;0;0;0;0;394,0441;1,913;674,3176
11.01.2018;14029,79;238,5062;1039,6050;1232,1191;0;0,6731;0;0;0;0;0;0;0;0;379,6867;1,9054;680,4881
12.01.2018;13683,51;234,0563;1025,2323;1204,8982;0;0,7843;0;0;0;0;0;0;0;0;370,2992;2,007;686,6153
13.01.2018;14301,58;249,6807;1089,5349;1349,2238;0;0,9004;0;0;0;0;0;0;0;0;412,6954;2,0493;702,6896
14.01.2018;13875,97;251,8922;1051,9600;1342,1499;0;0,8131;0;0;0;0;0;0;0;0;413,0697;1,9127;682,8102
15.01.2018;14037,85;238,7828;983,9657;1339,6519;0;0,8292;0;0;0;0;0;0;0;0;417,5304;1,7794;652,8793
16.01.2018;11879,77;188,3200;777,3668;1063,8518;0;0,6122;0;0;0;0;0;0;0;0;330,8292;1,2438;532,6320
17.01.2018;10478,55;167,0334;715,9001;922,7359;0;0,5468;0;0;0;0;0;0;0;0;282,5181;1,1118;443,0560
18.01.2018;11510,18;191,3378;823,6063;1031,9068;0;0,6486;0;0;0;0;0;0;0;0;324,4833;1,4758;511,6089
19.01.2018;11575,18;194,3460;839,7638;1047,5258;0;0,6512;0;0;0;0;0;0;0;0;337,4999;1,5985;519,3910
20.01.2018;12358,45;204,2767;902,2874;1104,3449;0;0,6858;0;0;0;0;0;0;0;0;380,4548;1,5643;524,6469
21.01.2018;12065,30;197,5090;863,9127;1086,5281;0;0,6461;0;0;0;0;0;0;0;0;361,589;1,455;510,0606
22.01.2018;11069,70;180,5469;776,0559;1006,7893;0;0,5741;0;0;0;0;0;0;0;0;320,6299;1,2892;455,1618
23.01.2018;10735,53;175,6870;743,1688;970,5325;0;0,5549;0;0;0;0;0;0;0;0;303,1176;1,3146;441,4022
24.01.2018;11062,21;179,9255;765,2819;1012,9284;0;0,5886;0;0;0;0;0;0;0;0;311,0694;1,3651;444,1402
25.01.2018;11415,74;180,8210;800,3840;1069,1411;0;0,6515;0;0;0;0;0;0;0;0;317,1289;1,3379;479,1130
26.01.2018;11047,59;174,8216;777,9565;1037,8287;0;0,6081;0;0;0;0;0;0;0;0;310,1019;1,2271;453,5376
27.01.2018;11297,72;178,9542;770,8343;1081,3150;0;0,6138;0;0;0;0;0;0;0;0;321,4682;1,2139;450,3293
28.01.2018;11754,41;187,9411;791,1714;1182,7035;0;0,6506;0;0;0;0;0;0;0;0;329,9451;1,3267;475,4822
29.01.2018;11522,14;186,6484;781,9158;1212,1094;0;0,6447;0;0;0;0;0;0;0;0;325,1513;1,351;461,1218
30.01.2018;10652,76;171,9858;726,5588;1120,1317;0;0,5718;0;0;0;0;0;0;0;0;292,2766;1,2258;410,9750
31.01.2018;10074,98;162,2575;676,7338;1080,4431;0;0,5093;0;0;0;0;0;0;0;0;274,4905;1,1109;391,2065
01.02.2018;9521,96;147,7198;640,4873;1069,7797;0;0,4696;0;0;0;0;0;0;0;0;252,7835;1,0402;400,3129
02.02.2018;8442,61;122,5258;528,7860;886,0731;0;0,3395;0;0;0;0;0;0;0;0;214,7221;0,7812;353,0548
03.02.2018;8821,51;141,5939;586,8247;916,9298;0;0,4074;0;0;0;0;0;0;0;0;235,3943;0,8618;375,3341
04.02.2018;8658,54;155,8061;588,8475;883,0341;0;0,4214;0;0;0;0;0;0;0;0;235,0953;0,8715;362,5939
05.02.2018;7517,88;134,6817;490,9493;743,0528;0;0,3573;0;0;0;0;0;0;0;0;192,5308;0,7506;323,4561
06.02.2018;6890,80;124,9924;452,6000;676,2100;0;0,3177;0;0;0;0;0;0;0;0;178,5757;0,68;327,3294
07.02.2018;7847,21;144,1058;537,1773;784,6029;0;0,3541;0;0;0;0;0;0;0;0;210,6418;0,7546;360,5728
08.02.2018;8085,21;144,5517;563,4485;799,2229;0;0,3519;0;0;0;0;0;0;0;0;229,2987;0,7636;402,7383
09.02.2018;8299,91;152,8991;607,1381;834,9564;0;0,3676;0;0;0;0;0;0;0;0;246,7544;0,858;440,1369
10.02.2018;8699,19;158,9141;637,5981;870,4279;0;0,4223;0;0;0;0;0;0;0;0;257,49;1,1101;491,8746
11.02.2018;8266,52;149,0036;596,6168;822,9724;0;0,3839;0;0;0;0;0;0;0;0;233,8386;0,9998;456,4087
12.02.2018;8553,26;156,6062;604,4076;846,1673;0;0,3828;0;0;0;0;0;0;0;0;240,3869;1,0555;451,1741
13.02.2018;8703,31;157,9214;604,2157;849,4785;0;0,3732;0;0;0;0;0;0;0;0;239,2406;1,0483;452,2325
14.02.2018;9047,58;186,6480;637,7137;884,3927;0;0,3855;0;0;0;0;0;0;0;0;254,6467;1,091;467,8702
15.02.2018;9806,22;224,1391;686,1647;931,2901;0;0,4030;0;0;0;0;0;0;0;0;286,485;1,1373;472,2429
16.02.2018;10071,37;223,8974;702,9295;933,7905;0;0,4025;0;0;0;0;0;0;0;0;290,9379;1,132;480,3196
17.02.2018;10632,93;229,5189;720,7292;958,5063;0;0,4144;0;0;0;0;0;0;0;0;313,2376;1,1743;478,3490
18.02.2018;10825,80;223,3857;709,5153;948,5461;0;0,3999;0;0;0;0;0;0;0;0;310,64;1,1492;481,2698
19.02.2018;10886,86;221,1034;708,8378;939,5299;0;0,3914;0;0;0;0;0;0;0;0;308,4791;1,1436;464,4487
20.02.2018;11589,46;237,6732;711,3464;928,4044;0;0,3907;0;0;0;0;0;0;0;0;312,6244;1,1281;453,7828
21.02.2018;10938,72;221,8061;693,8917;870,4964;0;0,3733;0;0;0;0;0;0;0;0;312,6513;1,0462;432,5985
22.02.2018;10474,67;206,7186;642,0133;838,5168;0;0,3507;0;0;0;0;0;0;0;0;302,6159;0,9828;418,3592
23.02.2018;10103,92;199,4687;628,6114;839,3095;0;0,3367;0;0;0;0;0;0;0;0;283,9865;0,9606;406,7354
24.02.2018;10058,39;208,8119;611,1970;848,5143;0;0,3337;0;0;0;0;0;0;0;0;279,9245;0,9708;405,8911
25.02.2018;9661,69;213,6354;590,4122;837,5913;0;0,3339;0;0;0;0;0;0;0;0;274,9675;0,941;394,7256
26.02.2018;9976,50;226,4441;604,9008;861,1654;0;0,3343;0;0;0;0;0;0;0;0;285,5271;0,9417;395,0506
27.02.2018;10557,57;220,0063;626,1159;881,5830;0;0,3360;0;0;0;0;0;0;0;0;298,4587;0,9586;403,9251
28.02.2018;10735,80;212,8087;602,5459;872,4310;0;0,3241;0;0;0;0;0;0;0;0;295,5025;0,9293;396,3711
01.03.2018;10696,78;208,0523;602,1751;866,0033;0;0,2999;0;0;0;0;0;0;0;0;299,5045;0,9216;388,8141
02.03.2018;11018,25;208,9590;608,9197;864,2703;0;0,2978;0;0;0;0;0;0;0;0;330,4758;0,9179;395,5551
03.03.2018;11262,23;213,5865;605,2723;861,7926;0;0,3007;0;0;0;0;0;0;0;0;359,0869;0,9151;399,8092
04.03.2018;11322,79;209,6961;607,9115;854,0210;0;0,2947;0;0;0;0;0;0;0;0;353,602;0,9587;398,9629
05.03.2018;11573,27;212,5408;615,0032;861,6866;0;0,3041;0;0;0;0;0;0;0;0;367,6601;1,0162;397,1367
06.03.2018;11089,88;201,6648;588,4198;831,5339;0;0,2933;0;0;0;0;0;0;0;0;355,4307;0,9533;393,9848
07.03.2018;10292,23;187,0605;542,5689;774,4846;0;0,2607;0;0;0;0;0;0;0;0;342,0595;0,8762;359,5715
08.03.2018;9733,18;182,0520;507,5316;733,9336;0;0,2372;0;0;0;0;0;0;0;0;306,0314;0,8564;331,2211
09.03.2018;8977,04;174,5176;469,4780;687,4502;0;0,2078;0;0;0;0;0;0;0;0;264,8301;0,8021;299,2318
10.03.2018;9173,17;185,3797;503,0737;714,6160;0;0,2175;0;0;0;0;0;0;0;0;275,0802;0,8264;299,3745
11.03.2018;9142,83;182,6730;507,6753;701,1586;0;0,2122;0;0;0;0;0;0;0;0;267,0881;0,8074;297,8507
12.03.2018;9434,22;184,4370;516,8803;712,2924;0;0,2283;0;0;0;0;0;0;0;0;268,8979;0,8128;302,0904
13.03.2018;9210,73;176,9840;496,6776;697,8407;0;0,2222;0;0;0;0;0;0;0;0;256,0412;0,792;286,1220
14.03.2018;8688,41;167,8342;454,7375;646,1683;0;0,2137;0;0;0;0;0;0;0;0;229,0193;0,735;271,3331
15.03.2018;8099,28;159,1834;412,1650;599,7015;0;0,1864;0;0;0;0;0;0;0;0;211,8946;0,6858;241,8237
16.03.2018;8290,16;165,0153;417,5339;605,2547;0;0,1808;0;0;0;0;0;0;0;0;212,9254;0,6929;236,1502
17.03.2018;8075,27;157,9413;404,6780;578,3287;0;0,1656;0;0;0;0;0;0;0;0;204,5841;0,6573;224,2800
18.03.2018;7810,26;146,8289;367,4261;503,7777;0;0,1434;0;0;0;0;0;0;0;0;191,5811;0,6098;217,4393
19.03.2018;8425,52;157,2588;388,3962;538,2515;0;0,1761;0;0;0;0;0;0;0;0;211,9552;0,6924;240,8191
20.03.2018;8714,19;164,8602;420,0751;543,6297;0;0,1955;0;0;0;0;0;0;0;0;219,7195;0,7044;258,3138
21.03.2018;9010,33;170,8766;437,5146;569,7863;0;0,2141;0;0;0;0;0;0;0;0;225,3552;0,6996;264,0270
22.03.2018;8828,74;166,5975;418,0231;549,6203;0;0,2065;0;0;0;0;0;0;0;0;214,0771;0,6682;254,8522
23.03.2018;8616,21;162,4583;409,5385;526,1034;0;0,1918;0;0;0;0;0;0;0;0;206,6122;0,6439;246,1407
24.03.2018;8829,39;164,0878;441,5545;535,6350;0;0,1919;0;0;0;0;0;0;0;0;212,9206;0,6597;249,5902
25.03.2018;8564,76;160,0748;416,2028;525,6540;0;0,1853;0;0;0;0;0;0;0;0;208,6184;0,6444;240,6981
26.03.2018;8220,12;151,7901;392,7559;497,6372;0;0,1729;0;0;0;0;0;0;0;0;200,2295;0,6144;223,4928
27.03.2018;8012,07;142,5022;372,7366;470,2811;0;0,1594;0;0;0;0;0;0;0;0;191,1222;0,5844;222,4415
28.03.2018;7964,49;135,5028;358,3897;455,4062;0;0,1599;0;0;0;0;0;0;0;0;193,7788;0,5833;212,7378
29.03.2018;7524,02;122,9281;334,2355;417,0322;0;0,1530;0;0;0;0;0;0;0;0;187,2649;0,544;205,3587
30.03.2018;6974,00;117,3498;317,1075;388,7090;0;0,1438;0;0;0;0;0;0;0;0;171,485;0,5073;194,4121
31.03.2018;7033,58;119,9893;316,1668;405,5110;0;0,1526;0;0;0;0;0;0;0;0;176,6811;0,5171;190,3525
01.04.2018;6788,66;114,1145;298,1224;381,7118;0;0,1508;0;0;0;0;0;0;0;0;173,4769;0,4902;181,3258
02.04.2018;6974,20;118,0365;300,1698;386,2662;0;0,1536;0;0;0;0;0;0;0;0;178,2587;0,4943;192,0082
03.04.2018;7298,12;127,2203;326,6281;400,8530;0;0,1641;0;0;0;0;0;0;0;0;184,2383;0,5303;202,2147
04.04.2018;7129,11;125,2539;318,5031;395,8351;0;0,1659;0;0;0;0;0;0;0;0;178,967;0,5298;192,9999
05.04.2018;6787,77;117,8324;297,2688;378,6548;0;0,1499;0;0;0;0;0;0;0;0;169,7562;0,495;183,4755
06.04.2018;6714,76;116,2941;293,3848;375,9237;0;0,1460;0;0;0;0;0;0;0;0;168,5109;0,4816;178,6905
07.04.2018;6837,30;116,1991;296,6930;381,3162;0;0,1475;0;0;0;0;0;0;0;0;167,4113;0,485;178,3182
08.04.2018;7015,12;117,2572;305,8329;393,9916;0;0,1536;0;0;0;0;0;0;0;0;171,73;0,4944;182,1524
09.04.2018;6915,24;117,8009;307,1268;409,4657;0;0,1564;0;0;0;0;0;0;0;0;171,5639;0,4971;181,7836
10.04.2018;6787,76;113,9325;297,0323;404,7434;0;0,1535;0;0;0;0;0;0;0;0;165,8919;0,4882;177,6302
11.04.2018;6892,54;116,1625;302,9810;421,4211;0;0,1601;0;0;0;0;0;0;0;0;166,8332;0,5179;181,5827
12.04.2018;7332,54;121,1649;328,9743;453,6835;0;0,1879;0;0;0;0;0;0;0;0;178,6568;0,5714;202,1223
13.04.2018;7968,61;128,4893;366,8671;504,1033;0;0,2072;0;0;0;0;0;0;0;0;193,8258;0,648;229,3797
14.04.2018;7992,00;127,0328;362,4762;500,0121;0;0,2005;0;0;0;0;0;0;0;0;192,6047;0,6385;222,1367
15.04.2018;8167,12;129,3263;370,4069;517,1287;0;0,2114;0;0;0;0;0;0;0;0;197,3436;0,6579;227,2451
16.04.2018;8145,40;128,8601;368,4032;516,9399;0;0,2331;0;0;0;0;0;0;0;0;196,0542;0,6625;223,5292
17.04.2018;8081,31;134,0525;368,4263;510,2295;0;0,2572;0;0;0;0;0;0;0;0;197,7084;0,6657;226,2436
18.04.2018;8040,39;136,5571;391,0183;513,9409;0;0,2523;0;0;0;0;0;0;0;0;213,4757;0,6885;240,6450
19.04.2018;8218,35;142,8525;420,3936;545,1041;0;0,2673;0;0;0;0;0;0;0;0;232,4174;0,7482;256,9400
20.04.2018;8556,48;149,6952;445,0158;588,7690;0;0,2852;0;0;0;0;0;0;0;0;254,7083;0,8617;281,7333
21.04.2018;8823,17;149,2254;444,0377;599,8493;0;0,2896;0;0;0;0;0;0;0;0;255,2075;0,8715;266,3724
22.04.2018;8889,93;148,7199;458,9256;616,8495;0;0,2887;0;0;0;0;0;0;0;0;266,5757;0,8794;276,8858
23.04.2018;8873,27;149,6836;491,4188;633,7372;0;0,2865;0;0;0;0;0;0;0;0;278,8327;0,8747;291,9396
24.04.2018;9321,54;159,1186;522,7805;675,3826;0;0,3026;0;0;0;0;0;0;0;0;289,0392;0,9185;309,0249
25.04.2018;9260,52;153,4086;487,0717;651,4456;0;0,2880;0;0;0;0;0;0;0;0;270,4163;0,8525;297,1035
26.04.2018;9000,03;148,0919;476,7637;632,8920;0;0,2768;0;0;0;0;0;0;0;0;263,3756;0,8111;291,0907
27.04.2018;9179,21;149,7572;487,6536;665,7045;0;0,2975;0;0;0;0;0;0;0;0;260,1231;0,8364;288,4483
28.04.2018;9168,90;149,4988;484,7067;667,6071;0;0,3238;0;0;0;0;0;0;0;0;258,4253;0,8489;288,1244
29.04.2018;9361,08;152,2567;491,7177;684,0126;0;0,3671;0;0;0;0;0;0;0;0;253,3117;0,869;286,4096
30.04.2018;9320,68;150,9473;485,5283;680,1709;0;0,3502;0;0;0;0;0;0;0;0;248,8862;0,8538;285,1738
01.05.2018;9071,63;146,2333;467,0472;655,7221;0;0,3429;0;0;0;0;0;0;0;0;235,9018;0,8196;287,1979
02.05.2018;9135,03;149,9025;472,1259;678,0454;0;0,3628;0;0;0;0;0;0;0;0;245,6588;0,8478;289,8336
03.05.2018;9488,34;157,4050;495,3859;733,8684;0;0,3792;0;0;0;0;0;0;0;0;250,1589;0,8698;298,2488
04.05.2018;9682,10;164,0484;491,1790;782,9362;0;0,3607;0;0;0;0;0;0;0;0;243,5905;0,8968;296,9732
05.05.2018;9828,89;174,8528;496,9766;805,5554;0;0,3672;0;0;0;0;0;0;0;0;242,6257;0,9088;300,6460
06.05.2018;9699,79;174,3546;501,4783;799,2090;0;0,3535;0;0;0;0;0;0;0;0;237,4492;0,8868;295,8785
07.05.2018;9446,19;165,3337;466,7603;751,7679;0;0,3365;0;0;0;0;0;0;0;0;229,2083;0,8416;281,9661
08.05.2018;9293,75;163,0007;452,4241;750,8282;0;0,3354;0;0;0;0;0;0;0;0;227,3044;0,825;279,4083
09.05.2018;9201,59;156,1039;430,9969;738,7188;0;0,3162;0;0;0;0;0;0;0;0;224,5821;0,7947;272,2539
10.05.2018;9216,57;154,7261;440,0749;746,4285;0;0,3117;0;0;0;0;0;0;0;0;225,6452;0,7827;273,4970
11.05.2018;8717,49;141,9067;406,4922;702,5946;0;0,2726;0;0;0;0;0;0;0;0;207,8097;0,7067;255,0225
12.05.2018;8441,30;138,3755;393,8415;667,2978;0;0,2615;0;0;0;0;0;0;0;0;198,786;0,6763;243,3938
13.05.2018;8582,25;142,3702;407,9369;707,5218;0;0,2769;0;0;0;0;0;0;0;0;207,8581;0,7189;253,9213
14.05.2018;8620,73;143,8742;418,2356;718,6216;0;0,2733;0;0;0;0;0;0;0;0;207,922;0,7319;328,6014
15.05.2018;8644,24;143,9090;437,8965;719,7550;0;0,2681;0;0;0;0;0;0;0;0;210,7648;0,7219;346,3659
16.05.2018;8340,30;137,9485;413,9983;696,2481;0;0,2518;0;0;0;0;0;0;0;0;199,0728;0,6914;356,7838
17.05.2018;8247,51;136,4483;401,1843;693,3567;0;0,2525;0;0;0;0;0;0;0;0;198,7201;0,6874;328,4562
18.05.2018;8123,09;133,2943;386,5283;679,2459;0;0,2407;0;0;0;0;0;0;0;0;199,0379;0,6693;349,3392
19.05.2018;8277,17;135,6625;394,1788;701,0471;0;0,2436;0;0;0;0;0;0;0;0;200,6764;0,6781;349,9768
20.05.2018;8381,92;137,0440;394,4513;708,0628;0;0,2507;0;0;0;0;0;0;0;0;200,9147;0,6887;348,3418
21.05.2018;8460,77;136,7621;394,5292;705,7349;0;0,2541;0;0;0;0;0;0;0;0;199,3237;0,6896;325,0883
22.05.2018;8211,25;131,9134;372,4386;671,9129;0;0,2364;0;0;0;0;0;0;0;0;187,2655;0,6635;369,4634
23.05.2018;7776,47;123,2067;345,8871;611,0085;0;0,2121;0;0;0;0;0;0;0;0;172,7922;0,6173;299,1171
24.05.2018;7532,12;120,0579;337,2795;583,4093;0;0,2029;0;0;0;0;0;0;0;0;168,9787;0,6142;286,4738
25.05.2018;7524,72;120,9928;338,3773;596,0201;0;0,2038;0;0;0;0;0;0;0;0;168,1983;0,6196;282,9511
26.05.2018;7471,13;120,0608;330,4293;594,7371;0;0,2007;0;0;0;0;0;0;0;0;165,7843;0,615;273,5329
27.05.2018;7326,14;117,9142;317,9817;576,4177;0;0,1944;0;0;0;0;0;0;0;0;165,6127;0,6081;264,1528
28.05.2018;7258,23;115,2174;303,7532;543,3526;0;0,1841;0;0;0;0;0;0;0;0;158,7064;0,5803;242,6113
